Type,Simulation,case,tau_setup,lossValue,predictionAccuracy,avg_tau,stddev_tau,avg_each_local,stddev_each_local,avg_each_global,stddev_each_global,avg_betaAdapt,stddev_betaAdapt,avg_deltaAdapt,stddev_deltaAdapt,avg_rhoAdapt,stddev_rhoAdapt,total_time_recomputed
Type,Simulation,case,tau_setup,lossValue,predictionAccuracy,avg_tau,stddev_tau,avg_each_local,stddev_each_local,avg_each_global,stddev_each_global,avg_betaAdapt,stddev_betaAdapt,avg_deltaAdapt,stddev_deltaAdapt,avg_rhoAdapt,stddev_rhoAdapt,total_time_recomputed
distributed,0,1,3,0.4642341123024623,0.8835000008344651,2.9846153846153847,0.29806538746827277,0.012989683772472038,0.00393844362225023,0.1334599499945826,0.04899279779924621,nan,nan,nan,nan,nan,nan,15.110701525989505,
distributed,0,1,5,0.42089403159916433,0.8914000022411345,4.979848866498741,0.6207311155543968,0.01379751202630121,0.003212589725438967,0.11911498921184828,0.05885808857645322,nan,nan,nan,nan,nan,nan,15.090473033089468,
distributed,0,1,7,0.4414733879516525,0.8838000017404558,6.9737417943107225,1.0210526194917653,0.013439236279266572,0.0032554283147603986,0.13310146625633432,0.047671009782803676,nan,nan,nan,nan,nan,nan,14.97681596341477,
distributed,0,1,10,0.44574237542847844,0.8830999988317493,9.96797153024911,1.6421904689366424,0.013266587235586602,0.0021860329178602766,0.13259164010191535,0.04595414487788206,nan,nan,nan,nan,nan,nan,15.149865229629029,
distributed,0,1,20,0.5017654027044771,0.8665000021457671,19.85122897800776,3.1889457505576977,0.012917066679604577,0.001714604613641025,0.12623378645029218,0.04439314035622057,nan,nan,nan,nan,nan,nan,15.04391123506303,
distributed,0,1,30,0.5629266557594148,0.8452000021934511,29.841099163679807,5.315716047598106,0.013257433599177974,0.001541225930231223,0.13861721510637032,0.06547405968767292,nan,nan,nan,nan,nan,nan,15.029940114360592,
distributed,0,1,50,0.6589774211744464,0.8138999974727633,49.42013129102845,13.038788287260438,0.01285404842926725,0.0014340973473997685,0.16208428463416313,0.06354859118265174,nan,nan,nan,nan,nan,nan,14.922650854594002,
distributed,0,1,70,0.7521001931528255,0.7852000033855433,68.99377593360995,17.42973194158635,0.013013564595740502,0.0011841073847517114,0.16251267346795345,0.04392195853495539,nan,nan,nan,nan,nan,nan,15.216851076939612,
distributed,0,1,100,0.8385165103276582,0.7413000017404556,99.80239520958084,36.89512162874653,0.013302294243890041,0.0007800648838366507,0.14332393168960564,0.04917655449345347,nan,nan,nan,nan,nan,nan,15.087786974320753,
distributed,0,2,-1,0.16953460288854932,0.9544000023603445,96.78701825557809,43.08581849172696,0.013743321128526652,0.002685232032393529,0.1395920234958933,0.048304914827059155,0.07512416087960196,0.26020308602274633,5.2706712182406035e-08,3.028556347750041e-08,0.0,0.0,14.950066770617068,
distributed,0,2,1,0.6134660556912427,0.8242999994754788,1.0,0.0,0.013285250191681865,0.007697998092644908,0.13580753587774208,0.05118456057216443,nan,nan,nan,nan,nan,nan,14.909278606942403,
distributed,0,2,2,0.37309609901159996,0.8995000034570693,1.9893617021276595,0.1435598073366932,0.013479658169001592,0.005549962299042798,0.13217399123323995,0.053714395350886866,nan,nan,nan,nan,nan,nan,15.106979732301495,
distributed,0,2,3,0.30874770083775094,0.9160999995470047,2.9851301115241635,0.29322338602475456,0.012808487069138941,0.004030192460705714,0.12604094767121204,0.05119232632554114,nan,nan,nan,nan,nan,nan,14.917863135150597,
distributed,0,2,5,0.28618593731274183,0.9227999991178513,4.978082191780822,0.47451486124539016,0.013672670485258793,0.0036368818409630403,0.13379522709088165,0.04848476859544249,nan,nan,nan,nan,nan,nan,14.878412882540788,
distributed,0,2,7,0.24966296213368594,0.9328000056743622,6.974137931034483,1.013746349389064,0.012665012553644323,0.0031368807498839226,0.13461072325162043,0.05478413887866918,nan,nan,nan,nan,nan,nan,15.11571625108071,
distributed,0,2,10,0.2162845308426768,0.942000002264977,9.96797153024911,1.6421904689366424,0.01245910137336654,0.0024492919071644305,0.1374389077244764,0.05700849287211196,nan,nan,nan,nan,nan,nan,15.098115234292015,
distributed,0,2,20,0.18679253492814812,0.9483000034093857,19.948787061994608,4.190876412148972,0.013081163334915234,0.001662742470599987,0.1406930622567634,0.053255421659697405,nan,nan,nan,nan,nan,nan,15.19574081525469,
distributed,0,2,30,0.1777830928377807,0.9497000050544738,29.931116389548695,7.233870947762953,0.013399693357888397,0.0028727211575593947,0.1300050637179804,0.04584032644453143,nan,nan,nan,nan,nan,nan,14.98423499441175,
distributed,0,2,50,0.16961471527193978,0.9530000025033953,49.89705882352941,14.38363267359428,0.0125227751160788,0.0015230358835931247,0.1382839787774905,0.04930290420405276,nan,nan,nan,nan,nan,nan,15.205052714038244,
distributed,0,2,70,0.16092287211989348,0.9535000050067901,68.83283582089553,19.44613955904873,0.013556106506974655,0.0014774706732199217,0.11947618094087539,0.053194108618855616,nan,nan,nan,nan,nan,nan,15.163205036397269,
distributed,0,2,100,0.15406593032802132,0.958200004696846,97.56951102588687,30.42876471732335,0.013240501256711862,0.00060985449673875,0.10504323138507911,0.04040698830823783,nan,nan,nan,nan,nan,nan,15.031609533470094,
distributed,0,3,-1,0.37221219332267835,0.8938999998569488,7.345572354211663,2.064899543300726,0.013264278330194484,0.002899467873447755,0.1280304948985498,0.04838804671047037,64.08733591086522,7.339075557732352,10.347614770416518,1.5994746246361127,3.072990304028116,0.9862068204392328,14.908621642403801,
distributed,0,3,1,0.5643441512435672,0.8525000017881394,1.0,0.0,0.013473972109281114,0.007024873995703331,0.132493832827154,0.051176411796534774,nan,nan,nan,nan,nan,nan,15.18065171338925,
distributed,0,3,2,0.4458371012409532,0.878899999856949,1.9895833333333333,0.14210359538237344,0.012911793151572532,0.005236069003278275,0.12931649928414468,0.05363091802225665,nan,nan,nan,nan,nan,nan,15.017839568603396,
distributed,0,3,3,0.4063119718680778,0.88879999935627,2.9846153846153847,0.29806538746827277,0.013242441971463272,0.003402215733044535,0.13054446198480776,0.05426792578647098,nan,nan,nan,nan,nan,nan,14.945473557308626,
distributed,0,3,5,0.38720217256496325,0.8876000022888186,4.978666666666666,0.46835451922520227,0.013049432698209183,0.002841498054754801,0.1346051841747479,0.05541642675548946,nan,nan,nan,nan,nan,nan,15.129832215987909,
distributed,0,3,7,0.3570654594153167,0.898099997639656,6.974522292993631,1.0065945132861067,0.012706883923368198,0.0029242371047423304,0.13258488158788453,0.047640822264211326,nan,nan,nan,nan,nan,nan,15.026495054594848,
distributed,0,3,10,0.3529104729865984,0.8972000002861026,9.957841483979763,1.5163712891602856,0.01313296572010933,0.0022099852220093235,0.11271879040278336,0.051893985140002014,nan,nan,nan,nan,nan,nan,14.70081717856831,
distributed,0,3,20,0.37539666789273407,0.8875000017881394,19.850136239782017,3.2126826235856534,0.013278268342761275,0.0016240312753381953,0.1388460915041084,0.056005182907514516,nan,nan,nan,nan,nan,nan,14.989756988597106,
distributed,0,3,30,0.3976503420621156,0.8763000041246414,29.696601941747574,6.037339225413051,0.013256678995451207,0.0012643585103226777,0.13503092233153438,0.04713254117362676,nan,nan,nan,nan,nan,nan,14.736818815064277,
distributed,0,3,50,0.43017034940421617,0.8642999994754789,49.32304526748971,11.856855991940083,0.01250002909961753,0.0019043796684145007,0.12160036973988086,0.0597688323293563,nan,nan,nan,nan,nan,nan,15.073911614983244,
distributed,0,3,70,0.4532734646648166,0.8529999989271163,69.2296072507553,21.09048585855717,0.012858854284091809,0.001218558278046501,0.1317921596979229,0.06332530396917666,nan,nan,nan,nan,nan,nan,14.908732996024572,
distributed,0,3,100,0.5076694146047037,0.8277000004053112,97.59942363112393,30.678779310787448,0.013212431847806494,0.0016507454241009697,0.14516956537865208,0.04301248007806105,nan,nan,nan,nan,nan,nan,15.007056231158867,
distributed,1,0,-1,0.20699982606184983,0.9426000034809113,14.869218500797448,4.858009923483758,0.012979112666864126,0.002302342729454642,0.14229716287849267,0.05582958238361205,48.871836400359825,13.482435648799978,2.2014822431880527,0.29804959821206883,0.6738310303016835,0.31291893144997723,14.933678964113742,
distributed,1,0,1,0.590411377350489,0.8500999993085864,1.0,0.0,0.01386608404053544,0.007517152023620852,0.13713485544250184,0.04850663750259114,nan,nan,nan,nan,nan,nan,14.949093008820697,
distributed,1,0,2,0.38913591076930376,0.8945000022649767,1.9891304347826086,0.14506169422830154,0.013909477856281998,0.004315182686300576,0.13432732308992587,0.05402909932610155,nan,nan,nan,nan,nan,nan,15.0502057334993,
distributed,1,0,3,0.3312528692123792,0.9085000008344655,2.9844357976653697,0.2997334439173632,0.01302509368843416,0.0043584120430028095,0.13478803902798892,0.04759067157688622,nan,nan,nan,nan,nan,nan,15.087395230787138,
distributed,1,0,5,0.2675329708183809,0.9258000016212468,4.979057591623037,0.6322475900481002,0.012830352034187068,0.003204988516820466,0.13013164515599854,0.05528022698432579,nan,nan,nan,nan,nan,nan,15.086433965289594,
distributed,1,0,7,0.24505147700818883,0.9292000043392182,6.960869565217391,0.8084538844149756,0.012910166282451454,0.0029191530986840447,0.1379258403816398,0.05054246746125117,nan,nan,nan,nan,nan,nan,15.178676539273907,
distributed,1,0,10,0.22223735541726158,0.9390000015497207,9.967391304347826,1.6560139707949761,0.013342686810069705,0.002885988875845916,0.13720642841709849,0.05940604286107433,nan,nan,nan,nan,nan,nan,15.201233178875775,
distributed,1,0,20,0.18327093962269522,0.949300003051758,19.95140664961637,4.092767230737295,0.013101700069731886,0.0018800823575457312,0.12498013009917228,0.07168921580218952,nan,nan,nan,nan,nan,nan,15.269956951521102,
distributed,1,0,30,0.17567513188502415,0.9503000020980832,29.720657276995304,6.124268663821556,0.013066880201169636,0.0013563123509901184,0.12409607734937536,0.04925162531079322,nan,nan,nan,nan,nan,nan,15.003070145672456,
Type,Simulation,case,tau_setup,lossValue,predictionAccuracy,avg_tau,stddev_tau,avg_each_local,stddev_each_local,avg_each_global,stddev_each_global,avg_betaAdapt,stddev_betaAdapt,avg_deltaAdapt,stddev_deltaAdapt,avg_rhoAdapt,stddev_rhoAdapt,total_time_recomputed
distributed,0,0,-1,0.22310858864753916,0.8724,37.357056694813025,15.834308541634416,0.01271419114530479,0.0022089363434397925,0.15017109001387627,0.039948407929149145,6.810540545430166,5.029733320740158,0.5375906948805186,0.10005111050336943,0.16980094094899909,0.16447442225041325,15.05883117455241,
distributed,0,0,1,0.24647037606808023,0.8428,1.0,0.0,0.013639074005579913,0.007853439995863108,0.13426098687974958,0.05334931546919892,nan,nan,nan,nan,nan,nan,15.085806210303604,
distributed,0,0,2,0.2339197484557337,0.8576,1.9895833333333333,0.14210359538237344,0.012946192144226565,0.004704256552984854,0.12687071949412762,0.05142988806308063,nan,nan,nan,nan,nan,nan,14.786909340380522,
distributed,0,0,3,0.23040428391720957,0.8614,2.9838709677419355,0.3049106779729928,0.012426085481422282,0.003893998296504474,0.1431212565652689,0.0609587623082897,nan,nan,nan,nan,nan,nan,15.11754825194779,
distributed,0,0,5,0.22646598306449492,0.8682,4.979057591623037,0.6322475900481002,0.013348856590394701,0.0030310686529677862,0.1278135175688547,0.057718585061181826,nan,nan,nan,nan,nan,nan,15.052209519194685,
distributed,0,0,7,0.2251351473770542,0.8692,6.975155279503106,0.7201190377787748,0.013110402504065227,0.002603941058415265,0.12387910739771356,0.05076213369134641,nan,nan,nan,nan,nan,nan,15.013344575366899,
distributed,0,0,10,0.224692116020913,0.8695,9.966165413533835,1.6847394776160547,0.013152150411073612,0.0021975046221691034,0.1492461036057715,0.060836496191223284,nan,nan,nan,nan,nan,nan,15.170811923717778,
distributed,0,0,20,0.2232684153283588,0.8727,19.948787061994608,4.190876412148972,0.012913910103614224,0.0013395157179331822,0.14012025158692476,0.06126502195282006,nan,nan,nan,nan,nan,nan,14.9950461244374,
distributed,0,0,30,0.22301749099122606,0.8733,29.8,5.279414950751856,0.013509220638548694,0.0025222810059779667,0.12860315026229638,0.03392470173683625,nan,nan,nan,nan,nan,nan,15.20748131809582,
distributed,0,0,50,0.22303043199411252,0.8738,49.31545064377682,11.248999955551605,0.013808994088841231,0.002193978498415289,0.11664013695013975,0.04548800294982758,nan,nan,nan,nan,nan,nan,14.85553259057683,
distributed,0,0,70,0.22268128583215746,0.8746,68.83283582089553,19.44613955904873,0.0131847078728413,0.001304652327002139,0.13195297951616497,0.05319290686775089,nan,nan,nan,nan,nan,nan,15.197060735819997,
distributed,0,0,100,0.22264235042452857,0.8737,98.27984344422701,33.418640839441025,0.013647566534972693,0.0023436352314009927,0.13263098306792445,0.06849868911751057,nan,nan,nan,nan,nan,nan,14.942400385741605,
distributed,0,1,-1,0.22796705861397326,0.8643,9.308300395256918,2.7164110309172447,0.013056674452034782,0.002868563406258338,0.13812386725522927,0.052426627315309844,11.548374403537766,2.502338947805387,1.3492616648580278,0.1820659988761519,0.9001942166464224,0.20867158103562689,14.869811206467569,
distributed,0,1,1,0.24598154392571145,0.8446,1.0,0.0,0.012699278254677758,0.006517024118815361,0.1313977872441657,0.048525672879086934,nan,nan,nan,nan,nan,nan,15.130191877378566,
distributed,0,1,2,0.23368475123005855,0.855,1.9898989898989898,0.13999999999999999,0.013433133696384407,0.004329815811512108,0.12669099977045822,0.04925066240152441,nan,nan,nan,nan,nan,nan,15.317366735650708,
distributed,0,1,3,0.2314157613246381,0.8575,2.983673469387755,0.30669691714115316,0.012730730551930611,0.003755517415444713,0.14433999794789473,0.05259159840222265,nan,nan,nan,nan,nan,nan,15.104933470001932,
distributed,0,1,5,0.2281892784395775,0.8629,4.979328165374677,0.6283379061261193,0.012854741612760642,0.0033089972535874897,0.1232287233622495,0.04941289592967636,nan,nan,nan,nan,nan,nan,14.757420506811139,
distributed,0,1,7,0.22759748107511588,0.8631,6.97489539748954,0.9995917534020515,0.01273751175561934,0.002732859580009616,0.12702156883791263,0.05452299438749263,nan,nan,nan,nan,nan,nan,14.998833442526266,
distributed,0,1,10,0.22840607111692843,0.8618,9.954462659380692,1.216253657418416,0.013484765001486603,0.0023576443434258475,0.13794261222687365,0.053799474500351635,nan,nan,nan,nan,nan,nan,15.11924518574429,
distributed,0,1,20,0.23044695282090796,0.8622,19.907651715039577,3.0280303473301586,0.013232855259220381,0.001814286339106291,0.12335082154543689,0.057599303173718475,nan,nan,nan,nan,nan,nan,14.955636290191945,
distributed,0,1,30,0.23114866432270814,0.8626,29.93348623853211,7.124432905485592,0.012901046172384752,0.002164872975733425,0.11951929114225746,0.05814993396555044,nan,nan,nan,nan,nan,nan,15.07321882444959,
distributed,0,1,50,0.2340776026062877,0.8619,49.5985401459854,13.399834161494521,0.012892021970460524,0.001193344802093034,0.1407559533837539,0.062354140711003425,nan,nan,nan,nan,nan,nan,15.139557769398566,
distributed,0,1,70,0.23812097461125345,0.8551,69.66192893401015,22.329825206436347,0.012522629251428838,0.003356371874552568,0.12072002768085038,0.0549043548644667,nan,nan,nan,nan,nan,nan,14.901909331253453,
distributed,0,1,100,0.24146513884141307,0.8521,99.17244796828543,35.61941964091436,0.012945399657902529,0.0008949133183987334,0.12323539448314141,0.06658830386978612,nan,nan,nan,nan,nan,nan,14.686225505684341,
distributed,0,2,-1,0.22294621520608232,0.8745,98.52673267326733,43.628066233392765,0.013293539942965352,0.003515572708293297,0.11834291474741965,0.04719257022042369,1e-05,0.0,5.717296661204529e-17,2.1630584048831844e-17,0.0,0.0,14.892278808507399,
distributed,0,2,1,0.24745399970761642,0.8438,1.0,0.0,0.013223129984151963,0.006892052121227263,0.13332110469787964,0.05520330901172179,nan,nan,nan,nan,nan,nan,14.947511937567233,
distributed,0,2,2,0.23427820214723055,0.8565,1.9895833333333333,0.14210359538237344,0.013036861141456666,0.005154412151217631,0.12865561549288787,0.053705044190626446,nan,nan,nan,nan,nan,nan,14.987163796069327,
distributed,0,2,3,0.22984612178433597,0.8611,2.9849624060150375,0.29481109247603554,0.013051472976358482,0.003749940890695051,0.13061288573510665,0.05408199075143465,nan,nan,nan,nan,nan,nan,15.222574452556259,
distributed,0,2,5,0.22762519061502695,0.8675,4.979057591623037,0.6322475900481002,0.012781592535217256,0.00357927594599105,0.1316861941931235,0.05076731926688369,nan,nan,nan,nan,nan,nan,15.219186395463344,
distributed,0,2,7,0.22532307685282638,0.8701,6.966597077244259,0.920181880867881,0.013208997940717617,0.002775997684454553,0.12422955137212693,0.04814742969296133,nan,nan,nan,nan,nan,nan,15.017326319424118,
distributed,0,2,10,0.22435262358284885,0.87,9.969072164948454,1.6155494421403511,0.012765302396908382,0.0028399113147397227,0.1281204800497643,0.045781820252838654,nan,nan,nan,nan,nan,nan,15.070918059103857,
distributed,0,2,20,0.22363970347114154,0.8712,19.95140664961637,4.092767230737295,0.012118412834754207,0.0025706480100743264,0.12736384015340926,0.04920328736481472,nan,nan,nan,nan,nan,nan,15.042372851279312,
distributed,0,2,30,0.2233317486174052,0.8748,29.846597462514417,5.230360089579556,0.013064631237662968,0.0020143347756181344,0.11660795088410397,0.05174116160680389,nan,nan,nan,nan,nan,nan,15.087100041413143,
distributed,0,2,50,0.22308483263959372,0.8737,49.89705882352941,14.38363267359428,0.012776117787405946,0.001103656072933808,0.12516573698240427,0.05010244071726992,nan,nan,nan,nan,nan,nan,15.00170746045294,
distributed,0,2,70,0.2231983251195763,0.8738,69.22125813449024,21.832290051409835,0.013590657549304734,0.0008799668506387094,0.17070139001920429,0.03818908065194248,nan,nan,nan,nan,nan,nan,14.83694282838674,
distributed,0,2,100,0.22294240187702755,0.874,99.80239520958084,36.89512162874653,0.01426761329185919,0.00256136310025549,0.1434371284921901,0.05524174712057722,nan,nan,nan,nan,nan,nan,15.078019596008309,
distributed,0,3,-1,0.23700238824872433,0.856,4.184049079754601,1.2210963342162864,0.012815317930422563,0.003666901815829573,0.1261835813997702,0.0531624711669407,25.544558040816902,3.1680225088508167,2.7216650434414698,0.409034610333314,1.7248115052341821,0.37230422408996444,15.028769537183987,
distributed,0,3,1,0.24639235320894864,0.8452,1.0,0.0,0.013464848462046293,0.007342441815761997,0.1331429438539437,0.04864117300114797,nan,nan,nan,nan,nan,nan,15.10060260854696,
distributed,0,3,2,0.23727893443655046,0.8543,1.989247311827957,0.14430489325798443,0.013233790223524895,0.004873183445308911,0.13206953987829734,0.051665475700441346,nan,nan,nan,nan,nan,nan,14.851315029649783,
distributed,0,3,3,0.23498554879227695,0.8545,2.985294117647059,0.2916610405434508,0.013267158124330315,0.003976233037321829,0.12435048289712751,0.053046692473328466,nan,nan,nan,nan,nan,nan,15.064449533229391,
distributed,0,3,5,0.2369580480909384,0.8569,4.979328165374677,0.6283379061261193,0.013067448148987016,0.0035319865310142725,0.12631223208449635,0.048488828887327085,nan,nan,nan,nan,nan,nan,15.0655517714577,
distributed,0,3,7,0.2412748622488921,0.8508,6.972477064220183,1.0439558180306292,0.013411070340861881,0.0024027586203663703,0.14326826984613905,0.05254575150406472,nan,nan,nan,nan,nan,nan,15.055943923436091,
distributed,0,3,10,0.24691307397295806,0.8447,9.969594594594595,1.6027053183738023,0.012703233456416413,0.002283565134078914,0.12091566775855568,0.05380234090278696,nan,nan,nan,nan,nan,nan,14.98832925767592,
distributed,0,3,20,0.2625301540493474,0.8265,19.856770833333332,3.5510561809129406,0.013027467105312922,0.0017484649288661187,0.12716969030554703,0.050952659693598884,nan,nan,nan,nan,nan,nan,15.029512720571555,
distributed,0,3,30,0.2798042540245286,0.8105,29.93095238095238,5.288130877799567,0.012785219302079653,0.001924757184115717,0.1417661754340699,0.05618778578234549,nan,nan,nan,nan,nan,nan,15.063056492832489,
distributed,0,3,50,0.2924253242777018,0.8016,49.89705882352941,14.38363267359428,0.012962975595398404,0.0013954550602308154,0.12299767793363718,0.04102656489027162,nan,nan,nan,nan,nan,nan,15.152246393916421,
distributed,0,3,70,0.30141046013528916,0.7929,69.85947046843177,22.819605057932094,0.012583280927020359,0.0009008976681185456,0.14125900031000127,0.0513680467343415,nan,nan,nan,nan,nan,nan,14.813526926298572,
distributed,0,3,100,0.3112617144636802,0.7823,99.80239520958084,36.89512162874653,0.013062970214248211,0.0034991429019021864,0.11750581570083314,0.05089362750798645,nan,nan,nan,nan,nan,nan,14.834924229183715,
distributed,1,0,-1,0.2233460325637759,0.8732,27.304568527918782,11.31099647882744,0.013312631209921991,0.0020184848227350807,0.1370981403246751,0.05864469675025809,7.760789088961953,3.680104350316204,0.542440059121403,0.095468469990971,0.18170220370970933,0.1498218345965379,15.210603696636225,
distributed,1,0,1,0.24441107010370908,0.8449,1.0,0.0,0.013542845658017558,0.006358218104220951,0.12193077101301669,0.05279237852634011,nan,nan,nan,nan,nan,nan,15.037571450484801,
distributed,1,0,2,0.23372258118321346,0.8569,1.989795918367347,0.14069079067862747,0.013784912527706365,0.004628190371810772,0.12687225373615524,0.061082486733034506,nan,nan,nan,nan,nan,nan,15.273462119658108,
distributed,1,0,3,0.23000091180270976,0.8606,2.9846743295019156,0.23591522150030333,0.013655668017554235,0.0040574841028593435,0.13087190323382344,0.050561217455716956,nan,nan,nan,nan,nan,nan,15.099024506807895,
distributed,1,0,5,0.22720249995988218,0.8648,4.9772727272727275,0.6573421981221795,0.013238878962104001,0.003108908755602649,0.14746515088275478,0.05250932378401187,nan,nan,nan,nan,nan,nan,15.281739018113134,
distributed,1,0,7,0.22500341214002584,0.8707,6.97489539748954,0.9995917534020515,0.012951672788499385,0.002730735449993466,0.12728008958392556,0.052770453752120965,nan,nan,nan,nan,nan,nan,15.136397358063045,
distributed,1,0,10,0.22462504361110663,0.8698,9.96797153024911,1.6421904689366424,0.012580580515024045,0.0020842180801557237,0.13673734172792207,0.046108904192366275,nan,nan,nan,nan,nan,nan,15.035183483402314,
distributed,1,0,20,0.22318640403788134,0.8732,19.9501312335958,4.14095399636364,0.013066070751599717,0.0014512606081955165,0.12922436866287185,0.05440661376210893,nan,nan,nan,nan,nan,nan,15.237178122515882,
distributed,1,0,30,0.22298622355789188,0.8734,29.931116389548695,7.233870947762953,0.013329675209329706,0.0017676336955083668,0.12832358726318163,0.04856461768379445,nan,nan,nan,nan,nan,nan,14.864106452215529,
distributed,1,0,50,0.22284182746384648,0.8736,49.31991294885746,12.443773543423232,0.012980178450844034,0.0009053344399662995,0.13544043933326302,0.0565741120288742,nan,nan,nan,nan,nan,nan,14.619457343381583,
distributed,1,0,70,0.22284641049248627,0.8734,68.7742946708464,17.81460075331468,0.013342628438024045,0.0007781820915904647,0.13462274300057828,0.056049367374827554,nan,nan,nan,nan,nan,nan,14.834313194348372,
distributed,1,0,100,0.22280033025050897,0.8739,97.7084942084942,31.337765643956743,0.012322479678140525,0.0024780576657081753,0.13548675868232304,0.03215779423967959,nan,nan,nan,nan,nan,nan,14.897712568463016,
distributed,1,1,-1,0.2278192916372987,0.864,9.332688588007738,3.0402523399799133,0.012433822304689464,0.0026063944297080375,0.133275706973397,0.05405750887734923,11.628365689385783,2.779064101928464,1.3048427448017474,0.18173424695212323,0.8887106817535981,0.21392468251894872,14.82757072895802,
distributed,1,1,1,0.24671329949847465,0.8444,1.0,0.0,0.012252543871205047,0.0065659793059940534,0.1355364086268537,0.04791564916751218,nan,nan,nan,nan,nan,nan,15.07447315480199,
distributed,1,1,2,0.233760184395885,0.8559,1.9898989898989898,0.13999999999999999,0.013618389326260168,0.005211917680338717,0.1244150455561733,0.052755537303285395,nan,nan,nan,nan,nan,nan,15.143527878036352,
distributed,1,1,3,0.2301523996603087,0.8593,2.985611510791367,0.28860978651596886,0.012785374232691106,0.004277572745764265,0.12228866839325989,0.04957416611570042,nan,nan,nan,nan,nan,nan,15.050352729253682,
distributed,1,1,5,0.22863553781824617,0.8629,4.9772727272727275,0.6573421981221795,0.012460437706835076,0.0029366269940193633,0.15100276576790958,0.05092869700210605,nan,nan,nan,nan,nan,nan,15.26021827690503,
distributed,1,1,7,0.2276113873692194,0.8634,6.97489539748954,0.9995917534020515,0.013090391391798687,0.00259882667061515,0.12655531657205285,0.05442451060799943,nan,nan,nan,nan,nan,nan,15.212937400048869,
distributed,1,1,10,0.22834062289973595,0.8633,9.966789667896679,1.670191850155703,0.013376229553940395,0.002318165343097393,0.135689746326603,0.04648441644437732,nan,nan,nan,nan,nan,nan,14.860999791582604,
distributed,1,1,20,0.22940747712719295,0.8633,19.948787061994608,4.190876412148972,0.01301958555561637,0.0017489957602570552,0.14589760387575937,0.042579540537056246,nan,nan,nan,nan,nan,nan,15.206310491896637,
distributed,1,1,30,0.23307888049333017,0.86,29.721071863581,6.31966524798673,0.013923942125041444,0.0028289739484813944,0.1297753753688455,0.053371183943047275,nan,nan,nan,nan,nan,nan,14.93122291541944,
distributed,1,1,50,0.23566317163144315,0.8578,49.31492842535787,11.303482095486912,0.012924789679122856,0.0012618722790928964,0.11800159907534907,0.06471152018127847,nan,nan,nan,nan,nan,nan,14.927191441905672,
distributed,1,1,70,0.24034657670127482,0.8536,69.59631147540983,17.167669873599298,0.013214371767425185,0.0006760370860515759,0.12889063805142117,0.06038318907889477,nan,nan,nan,nan,nan,nan,14.752344423113149,
distributed,1,1,100,0.24108670116087708,0.8527,98.173828125,33.10169515632428,0.012025926706312489,0.0037063512165688246,0.14467908759576703,0.03828430972654493,nan,nan,nan,nan,nan,nan,15.007116864902935,
distributed,1,2,-1,0.22319232401704267,0.8722,98.07661691542289,43.443195376143734,0.013603003902946,0.002611081236534189,0.12896530478376478,0.03370776003141135,1e-05,0.0,5.454765779351391e-17,2.5933530715629122e-17,0.0,0.0,15.188618177837299,
distributed,1,2,1,0.24516148380843886,0.8447,1.0,0.0,0.013628661385852054,0.006798563069639997,0.12150403652924185,0.054761416826484485,nan,nan,nan,nan,nan,nan,14.999729468575422,
distributed,1,2,2,0.23396347430644512,0.8563,1.9896907216494846,0.14139190265868384,0.013093643195686084,0.0048902481309005,0.12817882307593634,0.056386421394213924,nan,nan,nan,nan,nan,nan,15.091034993458642,
distributed,1,2,3,0.2309802961083037,0.8622,2.9844357976653697,0.2997334439173632,0.012734446837736963,0.003863815541708424,0.1309796244454474,0.05772415935525359,nan,nan,nan,nan,nan,nan,14.65729160679315,
distributed,1,2,5,0.22693505830473065,0.8668,4.979057591623037,0.6322475900481002,0.012777277808644018,0.0033237467352653163,0.130546550204597,0.04603127259285058,nan,nan,nan,nan,nan,nan,15.0287252843693,
distributed,1,2,7,0.2278611790774864,0.8648,6.974522292993631,1.0065945132861067,0.012602456515580273,0.0021755875591964475,0.13270914840829748,0.05575680864668037,nan,nan,nan,nan,nan,nan,15.119045557051267,
distributed,1,2,10,0.22673878764502692,0.8651,9.967391304347826,1.6560139707949761,0.013095307012852872,0.002674230685062906,0.13532232041208098,0.047748369755872176,nan,nan,nan,nan,nan,nan,15.01079898414981,
distributed,1,2,20,0.22373727906046426,0.8717,19.875661375661377,3.0852451559939005,0.012875997622112587,0.001278436690144185,0.13077849312375017,0.045139465809963884,nan,nan,nan,nan,nan,nan,14.822878560807814,
distributed,1,2,30,0.22342543163414344,0.8726,29.931116389548695,7.233870947762953,0.012877995429100527,0.0021326801047391424,0.13533508917677153,0.04086241805858255,nan,nan,nan,nan,nan,nan,15.113191987681812,
distributed,1,2,50,0.22290439149206165,0.8743,49.3698347107438,12.285898854279909,0.012542509863055214,0.0013368971403809082,0.12657579742657812,0.05492375989741363,nan,nan,nan,nan,nan,nan,14.992010660439622,
distributed,1,2,70,0.22333991278589632,0.8718,69.1427135678392,20.79729174075317,0.013022178878227913,0.0009221236535382364,0.12063228423535395,0.03878190493805368,nan,nan,nan,nan,nan,nan,14.96571474506609,
distributed,1,2,100,0.22356452394760756,0.8761,98.07602339181287,32.79100486413919,0.01410211507394868,0.0030845740392040724,0.12346153475411677,0.049048081324545724,nan,nan,nan,nan,nan,nan,15.037726280612622,
